1emaA	3vhtB	96.903	226	6	1	1	226	1	225	6.77e-162	449
1emaA	6gqgA	96.460	226	7	1	1	226	2	226	7.02e-162	448
1emaA	4z4mB	96.903	226	6	1	1	226	2	226	1.30e-161	449
1emaA	4z4mA	96.903	226	6	1	1	226	2	226	1.30e-161	449
1emaA	6jgjA	96.460	226	7	1	1	226	1	225	4.58e-161	446
1emaA	4eulA	96.889	225	6	1	2	226	1	224	4.72e-161	446
1emaA	2o24A	96.460	226	7	1	1	226	8	232	2.08e-160	445
1emaA	2b3qD	96.444	225	7	1	2	226	1	224	3.40e-160	444
1emaA	2b3qA	96.444	225	7	1	2	226	1	224	3.40e-160	444
1emaA	5t3iA	96.018	226	8	1	1	226	3	227	3.46e-160	444
1emaA	4ka9A	96.861	223	6	1	4	226	4	225	4.32e-160	444
1emaA	4z4kA	96.889	225	6	1	1	225	1	224	4.80e-160	446
1emaA	1jbzA	96.875	224	6	1	3	226	1	223	1.46e-159	442
1emaA	4z4kB	96.875	224	6	1	2	225	1	223	2.01e-159	444
1emaA	6ir7A	96.429	224	7	1	3	226	1	223	3.99e-159	441
1emaA	6l26A	95.982	224	8	1	3	226	2	224	1.88e-158	439
1emaA	6lr7A	95.982	224	8	1	3	226	1	223	4.00e-158	439
1emaA	6sm0A	94.248	226	12	1	1	226	1	225	1.10e-157	437
1emaA	4as8A	94.690	226	11	1	1	226	3	227	2.55e-157	437
1emaA	4l1iA	94.248	226	12	1	1	226	3	227	6.47e-157	436
1emaA	1kysA	95.089	224	10	1	3	226	1	223	9.20e-157	435
1emaA	1kyrA	95.089	224	10	1	3	226	1	223	9.20e-157	435
1emaA	6hr1A	95.928	221	8	1	6	226	43	262	1.03e-156	442
1emaA	6hr1B	95.928	221	8	1	6	226	43	262	1.30e-156	442
1emaA	4jfgH	93.750	224	14	0	3	226	1	224	1.73e-156	434
1emaA	4jfgC	93.750	224	14	0	3	226	1	224	1.73e-156	434
1emaA	7bwnM	92.982	228	14	1	1	226	2	229	4.99e-156	436
1emaA	7bwnC	92.982	228	14	1	1	226	2	229	4.99e-156	436
1emaA	7bwnO	92.982	228	14	1	1	226	2	229	4.99e-156	436
1emaA	7bwnJ	92.982	228	14	1	1	226	2	229	4.99e-156	436
1emaA	5nhnB	93.363	226	14	1	1	226	1	225	3.14e-155	431
1emaA	5nhnA	93.363	226	14	1	1	226	1	225	4.29e-155	431
1emaA	5ni3D	93.333	225	14	1	2	226	1	224	5.10e-155	431
1emaA	8dpdA	93.333	225	14	1	2	226	1	224	5.21e-155	431
1emaA	4gf6B	93.363	226	13	1	3	226	1	226	5.42e-155	431
1emaA	5ni3C	93.333	225	14	1	2	226	1	224	6.87e-155	431
1emaA	5ni3A	93.333	225	14	1	2	226	1	224	3.55e-154	429
1emaA	8dhyA	92.889	225	15	1	2	226	5	228	3.78e-154	429
1emaA	5ni3B	93.333	225	14	1	2	226	1	224	4.63e-154	428
1emaA	4jfgE	93.304	224	14	1	3	226	1	223	8.14e-154	428
1emaA	4jfgA	93.304	224	14	1	3	226	1	223	8.14e-154	428
1emaA	4jfgG	93.274	223	14	1	3	225	1	222	3.65e-153	426
1emaA	4jfgB	92.857	224	14	1	3	226	1	222	4.67e-153	426
1emaA	4anjA	96.000	225	8	1	1	225	772	995	1.03e-151	449
1emaA	7pcaA	92.035	226	17	1	1	226	2	226	1.18e-151	422
1emaA	4kw9A	92.035	226	13	2	1	226	1	221	7.81e-151	420
1emaA	4jfgF	92.308	221	14	1	4	224	1	218	5.03e-150	418
1emaA	4jfgD	91.892	222	14	2	4	225	1	218	1.43e-147	412
1emaA	6qujE	82.667	225	38	1	2	226	4	227	1.04e-145	407
1emaA	6qujB	82.667	225	38	1	2	226	4	227	1.04e-145	407
1emaA	6quiE	82.667	225	38	1	2	226	4	227	1.04e-145	407
1emaA	6quiB	82.667	225	38	1	2	226	4	227	1.04e-145	407
1emaA	6quhE	82.667	225	38	1	2	226	4	227	1.04e-145	407
1emaA	6quhB	82.667	225	38	1	2	226	4	227	1.04e-145	407
1emaA	4w7dA	87.556	225	27	1	2	226	1	224	1.88e-144	404
1emaA	4w76A	87.556	225	27	1	2	226	1	224	3.28e-144	403
1emaA	4w76B	87.556	225	27	1	2	226	3	226	4.02e-144	403
1emaA	6gezA	91.892	222	17	1	3	224	1	221	5.53e-144	414
1emaA	6gezA	91.716	169	13	1	1	169	364	531	4.38e-106	318
1emaA	6gezA	57.391	115	34	5	125	226	248	360	1.96e-27	111
1emaA	6gezB	91.892	222	17	1	3	224	1	221	5.65e-144	414
1emaA	6gezB	91.667	168	13	1	2	169	366	532	1.97e-105	316
1emaA	6gezB	57.391	115	34	5	125	226	248	360	1.97e-27	111
1emaA	6gelA	91.892	222	17	1	3	224	1	221	7.04e-144	414
1emaA	6gelA	92.262	168	12	1	2	169	364	530	1.09e-106	319
1emaA	6gelA	57.391	115	34	5	125	226	248	360	2.31e-27	111
1emaA	4w7rD	87.111	225	28	1	2	226	2	225	1.60e-143	402
1emaA	4w7rC	87.111	225	28	1	2	226	2	225	1.60e-143	402
1emaA	4w7rA	87.054	224	28	1	2	225	3	225	6.36e-143	400
1emaA	4w7rB	87.054	224	28	1	2	225	2	224	7.31e-143	400
1emaA	4w74C	87.111	225	28	1	2	226	1	224	1.25e-142	399
1emaA	4w74E	87.054	224	28	1	3	226	1	223	5.67e-142	398
1emaA	4w74H	87.054	224	28	1	3	226	1	223	5.67e-142	398
1emaA	4w74B	87.054	224	28	1	3	226	1	223	5.67e-142	398
1emaA	4w74A	87.054	224	28	1	3	226	1	223	5.67e-142	398
1emaA	4w7eA	87.054	224	26	2	3	226	1	221	6.64e-142	397
1emaA	4w7aB	87.054	224	27	2	3	226	1	222	1.14e-140	394
1emaA	6gelB	90.541	222	17	2	3	224	1	218	1.72e-139	403
1emaA	6gelB	92.262	168	12	1	2	169	362	528	1.05e-106	319
1emaA	6gelB	57.391	115	34	5	125	226	245	357	2.33e-27	111
1emaA	4pa0A	92.342	222	8	3	3	224	762	974	1.75e-139	416
1emaA	4w7cB	86.161	224	27	2	3	226	1	220	2.24e-139	391
1emaA	4w74D	86.161	224	28	2	3	226	1	221	1.78e-138	389
1emaA	4w77B	85.586	222	27	2	3	224	1	217	8.28e-137	384
1emaA	4w7aA	85.714	224	26	3	3	226	1	218	2.87e-136	383
1emaA	4w77A	85.068	221	27	2	4	224	1	215	3.54e-135	380
1emaA	3u8pA	96.277	188	6	1	39	226	148	334	1.32e-132	378
1emaA	3u8pA	97.368	38	1	0	2	39	1	38	2.52e-16	79.0
1emaA	3u8pC	96.277	188	6	1	39	226	148	334	1.44e-132	378
