3erpA	3erpA	100.000	312	0	0	1	312	1	312	0.0	647
3erpA	5t79A	98.408	314	1	1	1	310	2	315	0.0	634
3erpA	3erpB	98.392	311	0	1	1	311	1	306	0.0	627
3erpA	6hg6A	61.489	309	116	2	2	307	2	310	2.39e-135	389
3erpA	3n6qD	61.438	306	116	2	1	305	1	305	4.01e-135	388
3erpA	4aubC	59.621	317	116	2	1	305	1	317	4.98e-134	386
3erpA	4aubB	60.577	312	109	2	8	305	7	318	2.13e-133	384
3erpA	4aubA	60.784	306	116	2	1	305	1	303	3.48e-133	383
3erpA	4aubG	59.434	318	116	3	1	305	1	318	3.45e-132	381
3erpA	4aubH	60.535	299	101	2	8	305	7	289	1.17e-127	369
3erpA	4aubF	61.204	299	105	2	8	305	7	295	7.21e-127	367
3erpA	4aubE	59.933	297	105	2	1	296	1	284	1.13e-125	363
3erpA	7ej2G	34.568	324	176	11	14	308	4	320	6.63e-49	168
3erpA	7ej2E	34.568	324	176	11	14	308	4	320	6.63e-49	168
3erpA	7ej2C	34.568	324	176	11	14	308	4	320	6.63e-49	168
3erpA	7ej2A	34.568	324	176	11	14	308	4	320	6.63e-49	168
3erpA	7ej1G	34.568	324	176	11	14	308	4	320	6.63e-49	168
3erpA	7ej1E	34.568	324	176	11	14	308	4	320	6.63e-49	168
3erpA	7ej1C	34.568	324	176	11	14	308	4	320	6.63e-49	168
3erpA	7ej1A	34.568	324	176	11	14	308	4	320	6.63e-49	168
3erpA	7wf4o	34.568	324	176	11	14	308	6	322	8.18e-49	168
3erpA	7wf4M	34.568	324	176	11	14	308	6	322	8.18e-49	168
3erpA	7wf4I	34.568	324	176	11	14	308	6	322	8.18e-49	168
3erpA	7wf4G	34.568	324	176	11	14	308	6	322	8.18e-49	168
3erpA	7wf3M	34.568	324	176	11	14	308	6	322	8.18e-49	168
3erpA	7wf3I	34.568	324	176	11	14	308	6	322	8.18e-49	168
3erpA	7wf3G	34.568	324	176	11	14	308	6	322	8.18e-49	168
3erpA	7wf3C	34.568	324	176	11	14	308	6	322	8.18e-49	168
3erpA	1zsxA	34.568	324	176	11	14	308	3	319	8.45e-49	168
3erpA	5wieG	34.259	324	177	11	14	308	4	320	3.27e-48	166
3erpA	5wieA	34.259	324	177	11	14	308	4	320	3.27e-48	166
3erpA	7sizC	34.259	324	177	11	14	308	4	320	3.27e-48	166
3erpA	7sizA	34.259	324	177	11	14	308	4	320	3.27e-48	166
3erpA	7sitC	34.259	324	177	11	14	308	4	320	3.27e-48	166
3erpA	7sitA	34.259	324	177	11	14	308	4	320	3.27e-48	166
3erpA	2r9rG	34.259	324	177	11	14	308	4	320	3.27e-48	166
3erpA	2r9rA	34.259	324	177	11	14	308	4	320	3.27e-48	166
3erpA	3lutA	34.259	324	177	11	14	308	4	320	3.27e-48	166
3erpA	3lnmC	34.259	324	177	11	14	308	4	320	3.27e-48	166
3erpA	3lnmA	34.259	324	177	11	14	308	4	320	3.27e-48	166
