1ruzH	2wrgJ	99.691	324	1	0	1	324	1	324	0.0	674
1ruzH	4jujC	99.691	324	1	0	1	324	1	324	0.0	673
1ruzH	4jujA	99.691	324	1	0	1	324	1	324	0.0	673
1ruzH	4juhA	99.691	324	1	0	1	324	1	324	0.0	673
1ruzH	4gxxC	99.071	323	3	0	1	323	1	323	0.0	667
1ruzH	4gxxA	99.379	322	2	0	1	322	2	323	0.0	667
1ruzH	5vmcE	99.689	322	0	1	1	322	1	321	0.0	665
1ruzH	5vmcC	99.689	322	0	1	1	322	1	321	0.0	665
1ruzH	5vmcA	99.689	322	0	1	1	322	1	321	0.0	665
1ruzH	5vmfE	99.068	322	2	1	1	322	1	321	0.0	659
1ruzH	5vmfC	99.068	322	2	1	1	322	1	321	0.0	659
1ruzH	5vmfA	99.068	322	2	1	1	322	1	321	0.0	659
1ruzH	5vmjE	98.447	322	4	1	1	322	1	321	0.0	655
1ruzH	5vmjC	98.447	322	4	1	1	322	1	321	0.0	655
1ruzH	5vmjA	98.447	322	4	1	1	322	1	321	0.0	655
1ruzH	5vmgE	98.447	322	4	1	1	322	1	321	0.0	655
1ruzH	5vmgC	98.447	322	4	1	1	322	1	321	0.0	655
1ruzH	5vmgA	98.447	322	4	1	1	322	1	321	0.0	655
1ruzH	1rvtL	95.062	324	16	0	1	324	1	324	0.0	647
1ruzH	1rvtJ	95.062	324	16	0	1	324	1	324	0.0	647
1ruzH	1rvtH	95.062	324	16	0	1	324	1	324	0.0	647
1ruzH	1rv0L	95.062	324	16	0	1	324	1	324	0.0	647
1ruzH	3httA	91.022	323	29	0	1	323	1	323	0.0	629
1ruzH	3htqA	91.022	323	29	0	1	323	1	323	0.0	629
1ruzH	3htpA	91.022	323	29	0	1	323	1	323	0.0	629
1ruzH	2wrhL	90.123	324	30	2	1	324	1	322	0.0	620
1ruzH	2wrhJ	90.123	324	30	2	1	324	1	322	0.0	620
1ruzH	2wrhH	90.123	324	30	2	1	324	1	322	0.0	620
1ruzH	1rvzK	85.494	324	46	1	1	324	1	323	0.0	579
1ruzH	1rvzI	85.494	324	46	1	1	324	1	323	0.0	579
1ruzH	1rvzG	85.494	324	46	1	1	324	1	323	0.0	579
1ruzH	1rvzE	85.494	324	46	1	1	324	1	323	0.0	579
1ruzH	1rvzC	85.494	324	46	1	1	324	1	323	0.0	579
1ruzH	1rvzA	85.494	324	46	1	1	324	1	323	0.0	579
1ruzH	1rvxK	85.494	324	46	1	1	324	1	323	0.0	579
1ruzH	1rvxI	85.494	324	46	1	1	324	1	323	0.0	579
1ruzH	1rvxG	85.494	324	46	1	1	324	1	323	0.0	579
1ruzH	1rvxE	85.494	324	46	1	1	324	1	323	0.0	579
1ruzH	1rvxC	85.494	324	46	1	1	324	1	323	0.0	579
1ruzH	1rvxA	85.494	324	46	1	1	324	1	323	0.0	579
1ruzH	4ju0G	82.298	322	57	0	1	322	1	322	0.0	578
1ruzH	4ju0A	82.298	322	57	0	1	322	1	322	0.0	578
1ruzH	4jtvG	82.555	321	56	0	1	321	1	321	0.0	578
1ruzH	4jtvK	82.555	321	56	0	1	321	1	321	0.0	578
1ruzH	4jtvI	82.555	321	56	0	1	321	1	321	0.0	578
1ruzH	4jtvE	82.555	321	56	0	1	321	1	321	0.0	578
1ruzH	4jtvC	82.555	321	56	0	1	321	1	321	0.0	578
1ruzH	4jtvA	82.555	321	56	0	1	321	1	321	0.0	578
1ruzH	4ju0K	82.243	321	57	0	1	321	1	321	0.0	576
1ruzH	4ju0I	82.243	321	57	0	1	321	1	321	0.0	576
1ruzH	4ju0E	82.243	321	57	0	1	321	1	321	0.0	576
1ruzH	4ju0C	82.243	321	57	0	1	321	1	321	0.0	576
1ruzH	6wcrA	85.139	323	47	1	1	323	1	322	0.0	575
1ruzH	5w6uA	85.139	323	47	1	1	323	1	322	0.0	575
1ruzH	5w6tA	85.139	323	47	1	1	323	1	322	0.0	575
1ruzH	5w6rG	85.139	323	47	1	1	323	1	322	0.0	575
1ruzH	5w6rE	85.139	323	47	1	1	323	1	322	0.0	575
1ruzH	5w6rC	85.139	323	47	1	1	323	1	322	0.0	575
1ruzH	5w6rA	85.139	323	47	1	1	323	1	322	0.0	575
1ruzH	5w6iA	85.139	323	47	1	1	323	1	322	0.0	575
1ruzH	5w5uA	85.139	323	47	1	1	323	1	322	0.0	575
1ruzH	5w5sA	85.139	323	47	1	1	323	1	322	0.0	575
1ruzH	3ubnE	81.734	323	59	0	1	323	1	323	0.0	573
1ruzH	3ubnA	81.734	323	59	0	1	323	1	323	0.0	573
