1hfeT	1hfeT	100.000	88	0	0	1	88	1	88	7.02e-62	184
1hfeT	1hfeS	100.000	88	0	0	1	88	1	88	7.02e-62	184
1hfeT	1e08D	100.000	88	0	0	1	88	1	88	7.02e-62	184
1hfeT	8bewD	44.231	52	29	0	11	62	518	569	3.88e-10	57.0
1hfeT	8bewA	44.231	52	29	0	11	62	518	569	3.88e-10	57.0
1hfeT	8a6tD	44.231	52	29	0	11	62	518	569	3.88e-10	57.0
1hfeT	8a6tA	44.231	52	29	0	11	62	518	569	3.88e-10	57.0
1hfeT	6gm6A	46.809	47	25	0	11	57	358	404	4.63e-09	53.9
1hfeT	3lx4B	46.809	47	25	0	11	57	356	402	4.67e-09	53.9
1hfeT	3lx4A	46.809	47	25	0	11	57	356	402	4.67e-09	53.9
1hfeT	2n0sA	46.809	47	25	0	11	57	355	401	4.72e-09	53.9
1hfeT	6gm5A	46.809	47	25	0	11	57	358	404	4.72e-09	53.9
1hfeT	6gm7A	46.809	47	25	0	11	57	359	405	4.72e-09	53.9
1hfeT	6gl6A	46.809	47	25	0	11	57	355	401	5.68e-09	53.5
1hfeT	4r0vB	46.809	47	25	0	11	57	359	405	6.09e-09	53.5
1hfeT	4r0vA	46.809	47	25	0	11	57	368	414	6.41e-09	53.5
1hfeT	7qv7Z	42.553	47	27	0	11	57	398	444	1.19e-06	47.0
1hfeT	7qv7V	42.553	47	27	0	11	57	398	444	1.19e-06	47.0
1hfeT	7qv7R	42.553	47	27	0	11	57	398	444	1.19e-06	47.0
1hfeT	7qv7Q	42.553	47	27	0	11	57	398	444	1.19e-06	47.0
1hfeT	7qv7K	42.553	47	27	0	11	57	398	444	1.19e-06	47.0
1hfeT	7qv7D	42.553	47	27	0	11	57	398	444	1.19e-06	47.0
1hfeT	6ttlB	40.000	50	30	0	11	60	430	479	2.88e-06	45.8
1hfeT	6ttlA	40.000	50	30	0	11	60	430	479	2.88e-06	45.8
1hfeT	7q4wE	38.333	60	36	1	6	64	524	583	1.88e-04	40.8
1hfeT	7q4wA	38.333	60	36	1	6	64	524	583	1.88e-04	40.8
1hfeT	7q4vE	38.333	60	36	1	6	64	524	583	1.88e-04	40.8
1hfeT	7q4vA	38.333	60	36	1	6	64	524	583	1.88e-04	40.8
1hfeT	8a5eD	38.333	60	36	1	6	64	524	583	1.88e-04	40.8
1hfeT	8a5eA	38.333	60	36	1	6	64	524	583	1.88e-04	40.8
