1hfeL	6sg2AAA	100.000	396	0	0	1	396	1	396	0.0	820
1hfeL	1hfeL	100.000	396	0	0	1	396	1	396	0.0	820
1hfeL	1hfeM	100.000	396	0	0	1	396	1	396	0.0	820
1hfeL	1gx7A	100.000	371	0	0	26	396	1	371	0.0	766
1hfeL	1e08A	100.000	371	0	0	26	396	1	371	0.0	766
1hfeL	7qv7Z	45.293	393	184	3	26	390	2	391	1.01e-119	357
1hfeL	7qv7V	45.293	393	184	3	26	390	2	391	1.01e-119	357
1hfeL	7qv7R	45.293	393	184	3	26	390	2	391	1.01e-119	357
1hfeL	7qv7Q	45.293	393	184	3	26	390	2	391	1.01e-119	357
1hfeL	7qv7K	45.293	393	184	3	26	390	2	391	1.01e-119	357
1hfeL	7qv7D	45.293	393	184	3	26	390	2	391	1.01e-119	357
1hfeL	7q4wE	48.138	376	176	7	30	390	144	515	2.04e-109	335
1hfeL	7q4wA	48.138	376	176	7	30	390	144	515	2.04e-109	335
1hfeL	7q4vE	48.138	376	176	7	30	390	144	515	2.04e-109	335
1hfeL	7q4vA	48.138	376	176	7	30	390	144	515	2.04e-109	335
1hfeL	8a5eD	48.138	376	176	7	30	390	144	515	2.04e-109	335
1hfeL	8a5eA	48.138	376	176	7	30	390	144	515	2.04e-109	335
1hfeL	8bewD	44.198	405	198	8	5	388	110	507	8.53e-103	318
1hfeL	8bewA	44.198	405	198	8	5	388	110	507	8.53e-103	318
1hfeL	8a6tD	44.198	405	198	8	5	388	110	507	8.53e-103	318
1hfeL	8a6tA	44.198	405	198	8	5	388	110	507	8.53e-103	318
1hfeL	6n59A	41.827	416	206	7	8	397	112	517	1.15e-99	310
1hfeL	5bysB	41.346	416	209	6	8	397	113	519	1.39e-99	310
1hfeL	5byrA	41.346	416	209	6	8	397	113	519	1.39e-99	310
1hfeL	8alnB	41.346	416	209	6	8	397	114	520	1.40e-99	310
1hfeL	6nacA	41.346	416	209	6	8	397	114	520	1.45e-99	310
1hfeL	6n6pA	41.346	416	209	6	8	397	114	520	1.45e-99	310
1hfeL	8aioA	41.346	416	209	6	8	397	114	520	1.45e-99	310
1hfeL	5oefA	41.346	416	209	6	8	397	114	520	1.47e-99	310
1hfeL	1fehA	41.346	416	209	6	8	397	114	520	1.47e-99	310
1hfeL	3c8yA	41.346	416	209	6	8	397	114	520	1.47e-99	310
1hfeL	1c4cA	41.346	416	209	6	8	397	114	520	1.47e-99	310
1hfeL	1c4aA	41.346	416	209	6	8	397	114	520	1.47e-99	310
1hfeL	5oefB	41.346	416	209	6	8	397	113	519	1.48e-99	310
1hfeL	8ap2B	41.346	416	209	6	8	397	113	519	1.48e-99	310
1hfeL	8aioB	41.346	416	209	6	8	397	113	519	1.48e-99	310
1hfeL	5byrB	41.346	416	209	6	8	397	113	519	1.49e-99	310
1hfeL	6h63B	41.346	416	209	6	8	397	113	519	1.68e-99	310
1hfeL	5bysA	41.346	416	209	6	8	397	113	519	1.68e-99	310
1hfeL	5byqB	41.346	416	209	6	8	397	113	519	1.68e-99	310
1hfeL	4xdcB	41.346	416	209	6	8	397	113	519	2.03e-99	309
1hfeL	6h63A	41.346	416	209	6	8	397	113	519	2.03e-99	309
1hfeL	8aj6B	41.346	416	209	6	8	397	113	519	2.03e-99	309
1hfeL	5byqA	41.346	416	209	6	8	397	113	519	2.46e-99	309
1hfeL	8aj6A	41.346	416	209	6	8	397	114	520	2.46e-99	309
1hfeL	4xddB	41.346	416	209	6	8	397	114	520	2.50e-99	309
1hfeL	4xdcA	41.346	416	209	6	8	397	114	520	2.50e-99	309
1hfeL	8ap2A	41.346	416	209	6	8	397	114	520	2.50e-99	309
1hfeL	8alnA	41.346	416	209	6	8	397	114	520	2.50e-99	309
1hfeL	4xddA	41.346	416	209	6	8	397	114	520	2.69e-99	309
1hfeL	6gm0B	41.106	416	210	6	8	397	113	519	3.16e-99	309
1hfeL	6gm8B	41.106	416	210	6	8	397	113	519	3.28e-99	309
1hfeL	6gm4A	41.106	416	210	6	8	397	113	519	4.02e-99	308
1hfeL	6gm4B	41.106	416	210	6	8	397	113	519	4.06e-99	308
1hfeL	6yf4B	41.106	416	210	6	8	397	113	519	4.31e-99	308
1hfeL	6gm2B	41.106	416	210	6	8	397	113	519	4.31e-99	308
1hfeL	6gm8A	41.106	416	210	6	8	397	113	519	6.37e-99	308
1hfeL	6gm0A	41.106	416	210	6	8	397	113	519	6.37e-99	308
1hfeL	6gm2A	41.106	416	210	6	8	397	113	519	6.76e-99	308
1hfeL	6yf4A	41.106	416	210	6	8	397	113	519	7.77e-99	308
1hfeL	6gm1B	41.106	416	210	6	8	397	113	519	8.80e-99	308
1hfeL	6gm1A	41.106	416	210	6	8	397	113	519	8.80e-99	308
1hfeL	5la3A	41.106	416	210	6	8	397	113	519	9.44e-99	308
1hfeL	5la3B	41.106	416	210	6	8	397	112	518	1.81e-98	307
1hfeL	6gm3B	41.106	416	210	6	8	397	113	519	2.08e-98	306
1hfeL	6glyB	41.106	416	210	6	8	397	113	519	2.08e-98	306
1hfeL	6gm3A	41.106	416	210	6	8	397	113	519	2.20e-98	306
1hfeL	6glyA	41.106	416	210	6	8	397	113	519	3.85e-98	306
1hfeL	6glzB	41.106	416	210	6	8	397	113	519	6.05e-98	305
1hfeL	6glzA	41.106	416	210	6	8	397	113	519	1.18e-97	305
1hfeL	3lx4B	41.509	318	151	2	106	388	28	345	4.27e-76	244
1hfeL	3lx4A	41.509	318	151	2	106	388	28	345	4.27e-76	244
1hfeL	4r0vB	40.115	349	168	5	80	388	1	348	7.52e-76	243
1hfeL	4r0vA	39.106	358	168	5	80	388	1	357	1.94e-74	240
1hfeL	2n0sA	41.509	318	150	3	106	388	28	344	2.26e-74	239
1hfeL	6gm6A	39.368	348	171	5	80	388	1	347	2.83e-74	239
1hfeL	6gm5A	39.368	348	171	5	80	388	1	347	9.10e-74	238
1hfeL	6gl6A	41.325	317	152	3	106	388	28	344	1.27e-73	238
1hfeL	6gm7A	39.255	349	171	5	80	388	1	348	1.40e-73	238
1hfeL	6ttlB	41.554	296	171	1	101	396	132	425	1.16e-66	221
1hfeL	6ttlA	41.554	296	171	1	101	396	132	425	1.16e-66	221
1hfeL	7p92A	35.484	372	210	11	30	388	139	493	6.68e-56	195
1hfeL	7p91A	35.484	372	210	11	30	388	139	493	6.68e-56	195
1hfeL	7p8nA	35.484	372	210	11	30	388	139	493	6.68e-56	195
1hfeL	7p5hd	35.484	372	210	11	30	388	139	493	6.68e-56	195
1hfeL	7p5ha	35.484	372	210	11	30	388	139	493	6.68e-56	195
1hfeL	7p5hD	35.484	372	210	11	30	388	139	493	6.68e-56	195
1hfeL	7p5hA	35.484	372	210	11	30	388	139	493	6.68e-56	195
1hfeL	7p91a	35.484	372	210	11	30	388	139	493	2.77e-55	195
1hfeL	7p8na	35.484	372	210	11	30	388	139	493	2.77e-55	195
1hfeL	8bewE	43.750	80	41	2	7	83	552	630	1.54e-10	65.9
