3bj1_C	3bj3C	100.000	142	0	0	1	142	1	142	1.30e-101	289
3bj1_C	3bj3A	100.000	142	0	0	1	142	1	142	1.30e-101	289
3bj1_C	3bj2C	100.000	142	0	0	1	142	1	142	1.30e-101	289
3bj1_C	3bj2A	100.000	142	0	0	1	142	1	142	1.30e-101	289
3bj1_C	3bj1C	100.000	142	0	0	1	142	1	142	1.30e-101	289
3bj1_C	3bj1A	100.000	142	0	0	1	142	1	142	1.30e-101	289
3bj1_C	1xq5C	95.070	142	7	0	1	142	1	142	2.74e-97	278
3bj1_C	1xq5A	95.070	142	7	0	1	142	1	142	2.74e-97	278
3bj1_C	3bcqC	73.944	142	37	0	1	142	1	142	5.68e-73	216
3bj1_C	3bcqA	73.944	142	37	0	1	142	1	142	5.68e-73	216
3bj1_C	1v4xC	70.423	142	42	0	1	142	2	143	5.14e-71	212
3bj1_C	1v4xA	70.423	142	42	0	1	142	2	143	5.14e-71	212
3bj1_C	1v4wC	70.423	142	42	0	1	142	2	143	5.14e-71	212
3bj1_C	1v4wA	70.423	142	42	0	1	142	2	143	5.14e-71	212
3bj1_C	1v4uC	70.423	142	42	0	1	142	2	143	5.14e-71	212
3bj1_C	1v4uA	70.423	142	42	0	1	142	2	143	5.14e-71	212
3bj1_C	1ouuC	68.310	142	45	0	1	142	1	142	2.90e-68	205
3bj1_C	1ouuA	68.310	142	45	0	1	142	1	142	2.90e-68	205
3bj1_C	1outA	68.310	142	45	0	1	142	1	142	2.90e-68	205
3bj1_C	6rp5A	67.606	142	46	0	1	142	1	142	2.80e-67	202
3bj1_C	4esaC	67.606	142	46	0	1	142	1	142	2.80e-67	202
3bj1_C	4esaA	67.606	142	46	0	1	142	1	142	2.80e-67	202
3bj1_C	1s5yC	65.493	142	49	0	1	142	1	142	3.76e-66	199
3bj1_C	1s5yA	65.493	142	49	0	1	142	1	142	3.76e-66	199
3bj1_C	1s5xA	65.493	142	49	0	1	142	1	142	3.76e-66	199
3bj1_C	2pegA	65.493	142	49	0	1	142	1	142	3.76e-66	199
3bj1_C	1pbxA	65.493	142	49	0	1	142	1	142	3.76e-66	199
3bj1_C	4odcA	65.493	142	49	0	1	142	1	142	3.76e-66	199
3bj1_C	4iroC	65.493	142	49	0	1	142	1	142	3.76e-66	199
3bj1_C	4iroA	65.493	142	49	0	1	142	1	142	3.76e-66	199
3bj1_C	1hbhC	65.493	142	49	0	1	142	1	142	3.76e-66	199
3bj1_C	1hbhA	65.493	142	49	0	1	142	1	142	3.76e-66	199
3bj1_C	2h8fC	65.493	142	49	0	1	142	1	142	3.76e-66	199
3bj1_C	2h8fA	65.493	142	49	0	1	142	1	142	3.76e-66	199
