3bj1_B	3bj1D	100.000	145	0	0	1	145	1	145	1.44e-106	301
3bj1_B	3bj1B	100.000	145	0	0	1	145	1	145	1.44e-106	301
3bj1_B	1xq5D	99.315	146	0	1	1	145	1	146	1.37e-104	296
3bj1_B	1xq5B	99.315	146	0	1	1	145	1	146	1.37e-104	296
3bj1_B	3bj3D	99.315	146	0	1	1	145	1	146	1.37e-104	296
3bj1_B	3bj3B	99.315	146	0	1	1	145	1	146	1.37e-104	296
3bj1_B	3bj2D	99.315	146	0	1	1	145	1	146	1.37e-104	296
3bj1_B	3bj2B	99.315	146	0	1	1	145	1	146	1.37e-104	296
3bj1_B	2aa1D	81.507	146	26	1	1	145	1	146	4.42e-86	250
3bj1_B	2aa1B	81.507	146	26	1	1	145	1	146	4.42e-86	250
3bj1_B	6hitF	72.414	145	39	1	1	144	1	145	5.40e-77	227
3bj1_B	6hitD	72.414	145	39	1	1	144	1	145	5.40e-77	227
3bj1_B	6hitB	72.414	145	39	1	1	144	1	145	5.40e-77	227
3bj1_B	6hitH	72.727	143	38	1	3	144	2	144	1.05e-76	226
3bj1_B	1pbxB	71.918	146	40	1	1	145	1	146	2.56e-76	225
3bj1_B	4odcB	71.918	146	40	1	1	145	1	146	2.56e-76	225
3bj1_B	4iroD	71.918	146	40	1	1	145	1	146	2.56e-76	225
3bj1_B	4iroB	71.918	146	40	1	1	145	1	146	2.56e-76	225
3bj1_B	1hbhD	71.918	146	40	1	1	145	1	146	2.56e-76	225
3bj1_B	1hbhB	71.918	146	40	1	1	145	1	146	2.56e-76	225
3bj1_B	2h8fD	71.918	146	40	1	1	145	1	146	2.56e-76	225
3bj1_B	2h8fB	71.918	146	40	1	1	145	1	146	2.56e-76	225
3bj1_B	2h8dD	71.918	146	40	1	1	145	1	146	2.56e-76	225
3bj1_B	2h8dB	71.918	146	40	1	1	145	1	146	2.56e-76	225
3bj1_B	3gqgD	71.918	146	40	1	1	145	1	146	2.56e-76	225
3bj1_B	3gqgB	71.918	146	40	1	1	145	1	146	2.56e-76	225
3bj1_B	3gkvB	71.918	146	40	1	1	145	1	146	2.56e-76	225
3bj1_B	4g51D	71.918	146	40	1	1	145	1	146	2.56e-76	225
3bj1_B	4g51B	71.918	146	40	1	1	145	1	146	2.56e-76	225
3bj1_B	4esaD	73.103	145	38	1	1	144	1	145	1.50e-75	223
3bj1_B	6rp5B	72.917	144	38	1	1	143	1	144	1.99e-74	220
3bj1_B	4esaB	72.917	144	38	1	1	143	1	144	1.99e-74	220
3bj1_B	1t1nB	67.808	146	46	1	1	145	1	146	8.93e-73	216
3bj1_B	3ng6D	67.808	146	46	1	1	145	1	146	8.93e-73	216
3bj1_B	3ng6B	67.808	146	46	1	1	145	1	146	8.93e-73	216
3bj1_B	3nfeD	67.808	146	46	1	1	145	1	146	8.93e-73	216
3bj1_B	3nfeB	67.808	146	46	1	1	145	1	146	8.93e-73	216
3bj1_B	5lfgB	67.808	146	46	1	1	145	1	146	8.93e-73	216
3bj1_B	3d1kB	67.808	146	46	1	1	145	1	146	8.93e-73	216
3bj1_B	2pegB	69.655	145	40	1	1	145	1	141	1.27e-72	216
3bj1_B	5lfgD	66.667	144	46	1	1	144	1	142	1.12e-69	208
3bj1_B	1v4xD	67.123	146	47	1	1	145	1	146	2.31e-69	207
3bj1_B	1v4xB	67.123	146	47	1	1	145	1	146	2.31e-69	207
3bj1_B	1v4wD	67.123	146	47	1	1	145	1	146	2.31e-69	207
3bj1_B	1v4wB	67.123	146	47	1	1	145	1	146	2.31e-69	207
3bj1_B	1s5yD	67.832	143	39	1	1	143	1	136	6.63e-69	206
3bj1_B	1s5yB	67.832	143	39	1	1	143	1	136	6.63e-69	206
3bj1_B	1s5xB	67.832	143	39	1	1	143	1	136	6.63e-69	206
3bj1_B	1v4uD	67.606	142	45	1	1	141	1	142	1.44e-66	201
3bj1_B	1v4uB	67.606	142	45	1	1	141	1	142	1.44e-66	201
3bj1_B	2r1hD	63.946	147	51	2	1	145	1	147	8.29e-66	199
3bj1_B	2r1hB	63.946	147	51	2	1	145	1	147	8.29e-66	199
3bj1_B	3bomD	63.946	147	51	2	1	145	1	147	8.29e-66	199
3bj1_B	3bomB	63.946	147	51	2	1	145	1	147	8.29e-66	199
3bj1_B	1la6B	63.380	142	42	1	1	142	1	132	8.69e-64	193
3bj1_B	1spgB	57.823	147	60	2	1	145	1	147	1.83e-58	180
3bj1_B	3bcqD	57.823	147	59	3	1	145	1	146	4.59e-58	179
3bj1_B	3bcqB	57.823	147	59	3	1	145	1	146	4.59e-58	179
3bj1_B	1ouuD	56.552	145	62	1	1	144	1	145	8.20e-58	178
3bj1_B	1ouuB	56.552	145	62	1	1	144	1	145	8.20e-58	178
3bj1_B	1outB	56.552	145	62	1	1	144	1	145	8.20e-58	178
3bj1_B	6iyhB	51.389	144	69	1	3	145	2	145	2.35e-52	165
3bj1_B	6iyiB	51.370	146	70	1	1	145	1	146	1.44e-51	162
3bj1_B	3wr1B	53.425	146	67	1	1	145	1	146	1.93e-51	162
3bj1_B	3wtgD	52.740	146	68	1	1	145	1	146	2.04e-51	162
3bj1_B	3wtgB	52.740	146	68	1	1	145	1	146	2.04e-51	162
3bj1_B	1i3eB	51.389	144	69	1	3	145	3	146	8.56e-51	160
3bj1_B	1i3eA	51.389	144	69	1	3	145	3	146	8.56e-51	160
3bj1_B	1i3dB	51.389	144	69	1	3	145	3	146	8.56e-51	160
3bj1_B	1i3dA	51.389	144	69	1	3	145	3	146	8.56e-51	160
3bj1_B	4mqjF	51.370	146	70	1	1	145	1	146	1.72e-50	160
3bj1_B	4mqjH	51.370	146	70	1	1	145	1	146	1.72e-50	160
3bj1_B	4mqjB	51.370	146	70	1	1	145	1	146	1.72e-50	160
3bj1_B	2r80D	52.740	146	68	1	1	145	1	146	1.94e-50	160
3bj1_B	2r80B	52.740	146	68	1	1	145	1	146	1.94e-50	160
3bj1_B	3mjuB	52.740	146	68	1	1	145	1	146	1.94e-50	160
3bj1_B	4mqjD	51.389	144	69	1	3	145	2	145	1.99e-50	160
3bj1_B	1fdhH	51.389	144	69	1	3	145	3	146	2.32e-50	159
3bj1_B	1fdhG	51.389	144	69	1	3	145	3	146	2.32e-50	159
3bj1_B	3dhrH	52.778	144	67	1	3	145	2	145	2.32e-50	159
3bj1_B	3dhrF	52.778	144	67	1	3	145	2	145	2.32e-50	159
3bj1_B	3dhrD	52.778	144	67	1	3	145	2	145	2.32e-50	159
3bj1_B	3dhrB	52.778	144	67	1	3	145	2	145	2.32e-50	159
3bj1_B	3fs4D	52.055	146	69	1	1	145	1	146	2.64e-50	159
3bj1_B	3fs4B	52.055	146	69	1	1	145	1	146	2.64e-50	159
3bj1_B	3a59H	52.055	146	69	1	1	145	1	146	2.64e-50	159
3bj1_B	3a59F	52.055	146	69	1	1	145	1	146	2.64e-50	159
3bj1_B	3a59D	52.055	146	69	1	1	145	1	146	2.64e-50	159
3bj1_B	3a59B	52.055	146	69	1	1	145	1	146	2.64e-50	159
